Date,Time,Result,Periods,WRITING,BLE DEVICENAME,BLE MAC ADDRESS,FCTVER,MLBSERIAL,FATPSERIAL,DSNSERIAL,FLASH,BLE RSSI,ATIVECURR,STANBYCURR,IR/Current,IR LED,ACC_X,ACC_Y,ACC_Z
NA,NA,NA,NA,NA,ABC8906,DEF8906,GHI8906,ABC8907,DEF8907,GHI8907,ABC8908,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8907,DEF8907,GHI8907,ABC8908,DEF8908,GHI8908,ABC8909,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8908,DEF8908,GHI8908,ABC8909,DEF8909,GHI8909,ABC8910,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8909,DEF8909,GHI8909,ABC8910,DEF8910,GHI8910,ABC8911,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8910,DEF8910,GHI8910,ABC8911,DEF8911,GHI8911,ABC8912,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8911,DEF8911,GHI8911,ABC8912,DEF8912,GHI8912,ABC8913,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8912,DEF8912,GHI8912,ABC8913,DEF8913,GHI8913,ABC8914,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8913,DEF8913,GHI8913,ABC8914,DEF8914,GHI8914,ABC8915,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8914,DEF8914,GHI8914,ABC8915,DEF8915,GHI8915,ABC8916,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8915,DEF8915,GHI8915,ABC8916,DEF8916,GHI8916,ABC8917,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8916,DEF8916,GHI8916,ABC8917,DEF8917,GHI8917,ABC8918,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8917,DEF8917,GHI8917,ABC8918,DEF8918,GHI8918,ABC8919,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8918,DEF8918,GHI8918,ABC8919,DEF8919,GHI8919,ABC8920,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8919,DEF8919,GHI8919,ABC8920,DEF8920,GHI8920,ABC8921,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8920,DEF8920,GHI8920,ABC8921,DEF8921,GHI8921,ABC8922,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8921,DEF8921,GHI8921,ABC8922,DEF8922,GHI8922,ABC8923,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8922,DEF8922,GHI8922,ABC8923,DEF8923,GHI8923,ABC8924,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8923,DEF8923,GHI8923,ABC8924,DEF8924,GHI8924,ABC8925,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8924,DEF8924,GHI8924,ABC8925,DEF8925,GHI8925,ABC8926,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8925,DEF8925,GHI8925,ABC8926,DEF8926,GHI8926,ABC8927,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8926,DEF8926,GHI8926,ABC8927,DEF8927,GHI8927,ABC8928,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8927,DEF8927,GHI8927,ABC8928,DEF8928,GHI8928,ABC8929,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8928,DEF8928,GHI8928,ABC8929,DEF8929,GHI8929,ABC8930,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8929,DEF8929,GHI8929,ABC8930,DEF8930,GHI8930,ABC8931,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8930,DEF8930,GHI8930,ABC8931,DEF8931,GHI8931,ABC8932,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8931,DEF8931,GHI8931,ABC8932,DEF8932,GHI8932,ABC8933,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8932,DEF8932,GHI8932,ABC8933,DEF8933,GHI8933,ABC8934,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8933,DEF8933,GHI8933,ABC8934,DEF8934,GHI8934,ABC8935,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8934,DEF8934,GHI8934,ABC8935,DEF8935,GHI8935,ABC8936,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8935,DEF8935,GHI8935,ABC8936,DEF8936,GHI8936,ABC8937,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8936,DEF8936,GHI8936,ABC8937,DEF8937,GHI8937,ABC8938,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8937,DEF8937,GHI8937,ABC8938,DEF8938,GHI8938,ABC8939,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8938,DEF8938,GHI8938,ABC8939,DEF8939,GHI8939,ABC8940,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8939,DEF8939,GHI8939,ABC8940,DEF8940,GHI8940,ABC8941,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8940,DEF8940,GHI8940,ABC8941,DEF8941,GHI8941,ABC8942,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8941,DEF8941,GHI8941,ABC8942,DEF8942,GHI8942,ABC8943,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8942,DEF8942,GHI8942,ABC8943,DEF8943,GHI8943,ABC8944,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8943,DEF8943,GHI8943,ABC8944,DEF8944,GHI8944,ABC8945,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8944,DEF8944,GHI8944,ABC8945,DEF8945,GHI8945,ABC8946,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8945,DEF8945,GHI8945,ABC8946,DEF8946,GHI8946,ABC8947,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8946,DEF8946,GHI8946,ABC8947,DEF8947,GHI8947,ABC8948,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8947,DEF8947,GHI8947,ABC8948,DEF8948,GHI8948,ABC8949,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8948,DEF8948,GHI8948,ABC8949,DEF8949,GHI8949,ABC8950,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8949,DEF8949,GHI8949,ABC8950,DEF8950,GHI8950,ABC8951,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8950,DEF8950,GHI8950,ABC8951,DEF8951,GHI8951,ABC8952,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8951,DEF8951,GHI8951,ABC8952,DEF8952,GHI8952,ABC8953,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8952,DEF8952,GHI8952,ABC8953,DEF8953,GHI8953,ABC8954,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8953,DEF8953,GHI8953,ABC8954,DEF8954,GHI8954,ABC8955,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8954,DEF8954,GHI8954,ABC8955,DEF8955,GHI8955,ABC8956,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8955,DEF8955,GHI8955,ABC8956,DEF8956,GHI8956,ABC8957,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8956,DEF8956,GHI8956,ABC8957,DEF8957,GHI8957,ABC8958,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8957,DEF8957,GHI8957,ABC8958,DEF8958,GHI8958,ABC8959,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8958,DEF8958,GHI8958,ABC8959,DEF8959,GHI8959,ABC8960,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8959,DEF8959,GHI8959,ABC8960,DEF8960,GHI8960,ABC8961,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8960,DEF8960,GHI8960,ABC8961,DEF8961,GHI8961,ABC8962,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8961,DEF8961,GHI8961,ABC8962,DEF8962,GHI8962,ABC8963,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8962,DEF8962,GHI8962,ABC8963,DEF8963,GHI8963,ABC8964,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8963,DEF8963,GHI8963,ABC8964,DEF8964,GHI8964,ABC8965,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8964,DEF8964,GHI8964,ABC8965,DEF8965,GHI8965,ABC8966,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8965,DEF8965,GHI8965,ABC8966,DEF8966,GHI8966,ABC8967,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8966,DEF8966,GHI8966,ABC8967,DEF8967,GHI8967,ABC8968,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8967,DEF8967,GHI8967,ABC8968,DEF8968,GHI8968,ABC8969,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8968,DEF8968,GHI8968,ABC8969,DEF8969,GHI8969,ABC8970,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8969,DEF8969,GHI8969,ABC8970,DEF8970,GHI8970,ABC8971,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8970,DEF8970,GHI8970,ABC8971,DEF8971,GHI8971,ABC8972,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8971,DEF8971,GHI8971,ABC8972,DEF8972,GHI8972,ABC8973,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8972,DEF8972,GHI8972,ABC8973,DEF8973,GHI8973,ABC8974,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8973,DEF8973,GHI8973,ABC8974,DEF8974,GHI8974,ABC8975,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8974,DEF8974,GHI8974,ABC8975,DEF8975,GHI8975,ABC8976,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8975,DEF8975,GHI8975,ABC8976,DEF8976,GHI8976,ABC8977,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8976,DEF8976,GHI8976,ABC8977,DEF8977,GHI8977,ABC8978,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8977,DEF8977,GHI8977,ABC8978,DEF8978,GHI8978,ABC8979,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8978,DEF8978,GHI8978,ABC8979,DEF8979,GHI8979,ABC8980,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8979,DEF8979,GHI8979,ABC8980,DEF8980,GHI8980,ABC8981,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8980,DEF8980,GHI8980,ABC8981,DEF8981,GHI8981,ABC8982,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8981,DEF8981,GHI8981,ABC8982,DEF8982,GHI8982,ABC8983,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8982,DEF8982,GHI8982,ABC8983,DEF8983,GHI8983,ABC8984,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8983,DEF8983,GHI8983,ABC8984,DEF8984,GHI8984,ABC8985,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8984,DEF8984,GHI8984,ABC8985,DEF8985,GHI8985,ABC8986,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8985,DEF8985,GHI8985,ABC8986,DEF8986,GHI8986,ABC8987,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8986,DEF8986,GHI8986,ABC8987,DEF8987,GHI8987,ABC8988,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8987,DEF8987,GHI8987,ABC8988,DEF8988,GHI8988,ABC8989,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8988,DEF8988,GHI8988,ABC8989,DEF8989,GHI8989,ABC8990,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8989,DEF8989,GHI8989,ABC8990,DEF8990,GHI8990,ABC8991,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8990,DEF8990,GHI8990,ABC8991,DEF8991,GHI8991,ABC8992,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8991,DEF8991,GHI8991,ABC8992,DEF8992,GHI8992,ABC8993,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8992,DEF8992,GHI8992,ABC8993,DEF8993,GHI8993,ABC8994,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8993,DEF8993,GHI8993,ABC8994,DEF8994,GHI8994,ABC8995,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8994,DEF8994,GHI8994,ABC8995,DEF8995,GHI8995,ABC8996,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8995,DEF8995,GHI8995,ABC8996,DEF8996,GHI8996,ABC8997,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8996,DEF8996,GHI8996,ABC8997,DEF8997,GHI8997,ABC8998,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8997,DEF8997,GHI8997,ABC8998,DEF8998,GHI8998,ABC8999,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8998,DEF8998,GHI8998,ABC8999,DEF8999,GHI8999,ABC9000,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC8999,DEF8999,GHI8999,ABC9000,DEF9000,GHI9000,ABC9001,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9000,DEF9000,GHI9000,ABC9001,DEF9001,GHI9001,ABC9002,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9001,DEF9001,GHI9001,ABC9002,DEF9002,GHI9002,ABC9003,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9002,DEF9002,GHI9002,ABC9003,DEF9003,GHI9003,ABC9004,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9003,DEF9003,GHI9003,ABC9004,DEF9004,GHI9004,ABC9005,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9004,DEF9004,GHI9004,ABC9005,DEF9005,GHI9005,ABC9006,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9005,DEF9005,GHI9005,ABC9006,DEF9006,GHI9006,ABC9007,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9006,DEF9006,GHI9006,ABC9007,DEF9007,GHI9007,ABC9008,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9007,DEF9007,GHI9007,ABC9008,DEF9008,GHI9008,ABC9009,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9008,DEF9008,GHI9008,ABC9009,DEF9009,GHI9009,ABC9010,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9009,DEF9009,GHI9009,ABC9010,DEF9010,GHI9010,ABC9011,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9010,DEF9010,GHI9010,ABC9011,DEF9011,GHI9011,ABC9012,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9011,DEF9011,GHI9011,ABC9012,DEF9012,GHI9012,ABC9013,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9012,DEF9012,GHI9012,ABC9013,DEF9013,GHI9013,ABC9014,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9013,DEF9013,GHI9013,ABC9014,DEF9014,GHI9014,ABC9015,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9014,DEF9014,GHI9014,ABC9015,DEF9015,GHI9015,ABC9016,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9015,DEF9015,GHI9015,ABC9016,DEF9016,GHI9016,ABC9017,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9016,DEF9016,GHI9016,ABC9017,DEF9017,GHI9017,ABC9018,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9017,DEF9017,GHI9017,ABC9018,DEF9018,GHI9018,ABC9019,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9018,DEF9018,GHI9018,ABC9019,DEF9019,GHI9019,ABC9020,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9019,DEF9019,GHI9019,ABC9020,DEF9020,GHI9020,ABC9021,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9020,DEF9020,GHI9020,ABC9021,DEF9021,GHI9021,ABC9022,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9021,DEF9021,GHI9021,ABC9022,DEF9022,GHI9022,ABC9023,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9022,DEF9022,GHI9022,ABC9023,DEF9023,GHI9023,ABC9024,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9023,DEF9023,GHI9023,ABC9024,DEF9024,GHI9024,ABC9025,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9024,DEF9024,GHI9024,ABC9025,DEF9025,GHI9025,ABC9026,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9025,DEF9025,GHI9025,ABC9026,DEF9026,GHI9026,ABC9027,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9026,DEF9026,GHI9026,ABC9027,DEF9027,GHI9027,ABC9028,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9027,DEF9027,GHI9027,ABC9028,DEF9028,GHI9028,ABC9029,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9028,DEF9028,GHI9028,ABC9029,DEF9029,GHI9029,ABC9030,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9029,DEF9029,GHI9029,ABC9030,DEF9030,GHI9030,ABC9031,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9030,DEF9030,GHI9030,ABC9031,DEF9031,GHI9031,ABC9032,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9031,DEF9031,GHI9031,ABC9032,DEF9032,GHI9032,ABC9033,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9032,DEF9032,GHI9032,ABC9033,DEF9033,GHI9033,ABC9034,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9033,DEF9033,GHI9033,ABC9034,DEF9034,GHI9034,ABC9035,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9034,DEF9034,GHI9034,ABC9035,DEF9035,GHI9035,ABC9036,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9035,DEF9035,GHI9035,ABC9036,DEF9036,GHI9036,ABC9037,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9036,DEF9036,GHI9036,ABC9037,DEF9037,GHI9037,ABC9038,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9037,DEF9037,GHI9037,ABC9038,DEF9038,GHI9038,ABC9039,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9038,DEF9038,GHI9038,ABC9039,DEF9039,GHI9039,ABC9040,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9039,DEF9039,GHI9039,ABC9040,DEF9040,GHI9040,ABC9041,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9040,DEF9040,GHI9040,ABC9041,DEF9041,GHI9041,ABC9042,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9041,DEF9041,GHI9041,ABC9042,DEF9042,GHI9042,ABC9043,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9042,DEF9042,GHI9042,ABC9043,DEF9043,GHI9043,ABC9044,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9043,DEF9043,GHI9043,ABC9044,DEF9044,GHI9044,ABC9045,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9044,DEF9044,GHI9044,ABC9045,DEF9045,GHI9045,ABC9046,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9045,DEF9045,GHI9045,ABC9046,DEF9046,GHI9046,ABC9047,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9046,DEF9046,GHI9046,ABC9047,DEF9047,GHI9047,ABC9048,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9047,DEF9047,GHI9047,ABC9048,DEF9048,GHI9048,ABC9049,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9048,DEF9048,GHI9048,ABC9049,DEF9049,GHI9049,ABC9050,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9049,DEF9049,GHI9049,ABC9050,DEF9050,GHI9050,ABC9051,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9050,DEF9050,GHI9050,ABC9051,DEF9051,GHI9051,ABC9052,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9051,DEF9051,GHI9051,ABC9052,DEF9052,GHI9052,ABC9053,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9052,DEF9052,GHI9052,ABC9053,DEF9053,GHI9053,ABC9054,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9053,DEF9053,GHI9053,ABC9054,DEF9054,GHI9054,ABC9055,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9054,DEF9054,GHI9054,ABC9055,DEF9055,GHI9055,ABC9056,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9055,DEF9055,GHI9055,ABC9056,DEF9056,GHI9056,ABC9057,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9056,DEF9056,GHI9056,ABC9057,DEF9057,GHI9057,ABC9058,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9057,DEF9057,GHI9057,ABC9058,DEF9058,GHI9058,ABC9059,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9058,DEF9058,GHI9058,ABC9059,DEF9059,GHI9059,ABC9060,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9059,DEF9059,GHI9059,ABC9060,DEF9060,GHI9060,ABC9061,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9060,DEF9060,GHI9060,ABC9061,DEF9061,GHI9061,ABC9062,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9061,DEF9061,GHI9061,ABC9062,DEF9062,GHI9062,ABC9063,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9062,DEF9062,GHI9062,ABC9063,DEF9063,GHI9063,ABC9064,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9063,DEF9063,GHI9063,ABC9064,DEF9064,GHI9064,ABC9065,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9064,DEF9064,GHI9064,ABC9065,DEF9065,GHI9065,ABC9066,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9065,DEF9065,GHI9065,ABC9066,DEF9066,GHI9066,ABC9067,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9066,DEF9066,GHI9066,ABC9067,DEF9067,GHI9067,ABC9068,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9067,DEF9067,GHI9067,ABC9068,DEF9068,GHI9068,ABC9069,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9068,DEF9068,GHI9068,ABC9069,DEF9069,GHI9069,ABC9070,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9069,DEF9069,GHI9069,ABC9070,DEF9070,GHI9070,ABC9071,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9070,DEF9070,GHI9070,ABC9071,DEF9071,GHI9071,ABC9072,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9071,DEF9071,GHI9071,ABC9072,DEF9072,GHI9072,ABC9073,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9072,DEF9072,GHI9072,ABC9073,DEF9073,GHI9073,ABC9074,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9073,DEF9073,GHI9073,ABC9074,DEF9074,GHI9074,ABC9075,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9074,DEF9074,GHI9074,ABC9075,DEF9075,GHI9075,ABC9076,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9075,DEF9075,GHI9075,ABC9076,DEF9076,GHI9076,ABC9077,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,ABC9076,DEF9076,GHI9076,ABC9077,DEF9077,GHI9077,ABC9078,NA,NA,NA,NA,NA,NA,NA,NA
